Latitude;Longitude;Speed;Time (absolute)
-2244.253400;-4732.042900;0.000000;1543678598.140536
-2244.253400;-4732.042900;0.018520;1543678598.230462
-2244.253400;-4732.042900;0.018520;1543678598.338895
-2244.253400;-4732.042900;0.000000;1543678598.449792
-2244.253400;-4732.042900;0.000000;1543678598.569982
-2244.253400;-4732.042900;0.018520;1543678598.677128
-2244.253400;-4732.042900;0.018520;1543678598.788883
-2244.253400;-4732.042900;0.000000;1543678598.889248
-2244.253400;-4732.042900;0.000000;1543678598.990840
-2244.253400;-4732.042900;0.000000;1543678599.116740
-2244.253400;-4732.042900;0.000000;1543678599.216756
-2244.253400;-4732.042900;0.018520;1543678599.318348
-2244.253400;-4732.042900;0.018520;1543678599.420655
-2244.253400;-4732.042900;0.018520;1543678599.552310
-2244.253400;-4732.042900;0.000000;1543678599.638211
-2244.253400;-4732.042900;0.000000;1543678599.736231
-2244.253400;-4732.042900;0.018520;1543678599.859935
-2244.253400;-4732.042900;0.018520;1543678599.981096
-2244.253400;-4732.042900;0.018520;1543678600.096910
-2244.253400;-4732.042900;0.018520;1543678600.201623
-2244.253400;-4732.042900;0.000000;1543678600.335146
-2244.253400;-4732.042900;0.000000;1543678600.441006
-2244.253400;-4732.042900;0.000000;1543678600.560530
-2244.253400;-4732.042900;0.018520;1543678600.641485
-2244.253400;-4732.042900;0.018520;1543678600.770058
-2244.253400;-4732.042900;0.018520;1543678600.884876
-2244.253400;-4732.042900;0.018520;1543678600.985575
-2244.253400;-4732.042900;0.000000;1543678601.088524
-2244.253400;-4732.042900;0.000000;1543678601.189384
-2244.253400;-4732.042900;0.000000;1543678601.292427
-2244.253400;-4732.042900;0.000000;1543678601.414316
-2244.253400;-4732.042900;0.000000;1543678601.521091
-2244.253400;-4732.042900;0.018520;1543678601.634564
-2244.253400;-4732.042900;0.018520;1543678601.778164
-2244.253400;-4732.042900;0.000000;1543678601.837468
-2244.253400;-4732.042900;0.000000;1543678601.937478
-2244.253400;-4732.042900;0.018520;1543678602.038213
-2244.253400;-4732.042900;0.018520;1543678602.167275
-2244.253400;-4732.042900;0.018520;1543678602.258277
-2244.253400;-4732.042900;0.018520;1543678602.357725
-2244.253400;-4732.042900;0.018520;1543678602.479156
-2244.253400;-4732.042900;0.018520;1543678602.562653
-2244.253400;-4732.042900;0.000000;1543678602.678162
-2244.253400;-4732.042900;0.000000;1543678602.782653
-2244.253400;-4732.042900;0.000000;1543678602.888042
-2244.253400;-4732.042900;0.000000;1543678602.989409
-2244.253400;-4732.042900;0.018520;1543678603.102092
-2244.253400;-4732.042900;0.000000;1543678603.212357
-2244.253400;-4732.042900;0.000000;1543678603.322995
-2244.253400;-4732.042900;0.000000;1543678603.438165
-2244.253400;-4732.042900;0.000000;1543678603.554505
-2244.253400;-4732.042900;0.018520;1543678603.661767
-2244.253400;-4732.042900;0.018520;1543678603.774044
-2244.253400;-4732.042900;0.000000;1543678603.874712
-2244.253400;-4732.042900;0.000000;1543678603.998708
-2244.253400;-4732.042900;0.000000;1543678604.130440
-2244.253400;-4732.042900;0.000000;1543678604.234713
-2244.253400;-4732.042900;0.018520;1543678604.358175
-2244.253400;-4732.042900;0.018520;1543678604.442519
-2244.253400;-4732.042900;0.018520;1543678604.552988
-2244.253400;-4732.042900;0.018520;1543678604.674859
-2244.253400;-4732.042900;0.018520;1543678604.768845
-2244.253400;-4732.042900;0.018520;1543678604.880998
-2244.253400;-4732.042900;0.018520;1543678604.990132
-2244.253400;-4732.042900;0.000000;1543678605.120704
-2244.253400;-4732.042900;0.000000;1543678605.203115
-2244.253400;-4732.042900;0.018520;1543678605.314438
-2244.253400;-4732.042900;0.018520;1543678605.449085
-2244.253400;-4732.042900;0.018520;1543678605.526224
-2244.253400;-4732.042900;0.018520;1543678605.626305
-2244.253400;-4732.042900;0.018520;1543678605.726302
-2244.253400;-4732.042900;0.018520;1543678605.826436
-2244.253400;-4732.042900;0.000000;1543678605.930049
-2244.253400;-4732.042900;0.018520;1543678606.042169
-2244.253400;-4732.042900;0.018520;1543678606.149252
-2244.253400;-4732.042900;0.018520;1543678606.249699
-2244.253400;-4732.042900;0.018520;1543678606.376943
-2244.253400;-4732.042900;0.000000;1543678606.457616
-2244.253400;-4732.042900;0.000000;1543678606.558471
-2244.253400;-4732.042900;0.000000;1543678606.670754
-2244.253400;-4732.042900;0.000000;1543678606.799239
-2244.253400;-4732.042900;0.018520;1543678606.906352
-2244.253400;-4732.042900;0.000000;1543678607.012448
-2244.253400;-4732.042900;0.000000;1543678607.119534
-2244.253400;-4732.042900;0.000000;1543678607.223266
-2244.253400;-4732.042900;0.000000;1543678607.327658
-2244.253400;-4732.042900;0.018520;1543678607.442947
-2244.253400;-4732.042900;0.018520;1543678607.562679
-2244.253400;-4732.042900;0.000000;1543678607.670213
-2244.253400;-4732.042900;0.000000;1543678607.778413
-2244.253400;-4732.042900;0.018520;1543678607.881153
-2244.253400;-4732.042900;0.018520;1543678607.989983
-2244.253400;-4732.042900;0.018520;1543678608.101043
-2244.253400;-4732.042900;0.018520;1543678608.203553
-2244.253400;-4732.042900;0.018520;1543678608.303698
-2244.253400;-4732.042900;0.018520;1543678608.406246
-2244.253400;-4732.042900;0.018520;1543678608.534826
-2244.253400;-4732.042900;0.018520;1543678608.616010
-2244.253400;-4732.042900;0.018520;1543678608.721355
-2244.253400;-4732.042900;0.000000;1543678608.848811
-2244.253400;-4732.042900;0.000000;1543678608.962238
-2244.253400;-4732.042900;0.000000;1543678609.053603
-2244.253400;-4732.042900;0.000000;1543678609.159484
-2244.253400;-4732.042900;0.018520;1543678609.286170
-2244.253400;-4732.042900;0.018520;1543678609.373420
-2244.253400;-4732.042900;0.018520;1543678609.483180
-2244.253400;-4732.042900;0.018520;1543678609.592160
-2244.253400;-4732.042900;0.018520;1543678609.706715
-2244.253400;-4732.042900;0.018520;1543678609.832923
-2244.253400;-4732.042900;0.018520;1543678609.953153
-2244.253400;-4732.042900;0.018520;1543678610.022618
-2244.253400;-4732.042900;0.018520;1543678610.152362
-2244.253400;-4732.042900;0.000000;1543678610.256175
-2244.253400;-4732.042900;0.000000;1543678610.356175
-2244.253400;-4732.042900;0.018520;1543678610.466055
-2244.253400;-4732.042900;0.018520;1543678610.570264
-2244.253400;-4732.042900;0.037040;1543678610.688702
-2244.253400;-4732.042900;0.037040;1543678610.798398
-2244.253400;-4732.042900;0.018520;1543678610.910459
-2244.253400;-4732.042900;0.018520;1543678611.013576
-2244.253400;-4732.042900;0.018520;1543678611.116367
-2244.253400;-4732.042900;0.018520;1543678611.222357
-2244.253400;-4732.042900;0.018520;1543678611.324183
-2244.253400;-4732.042900;0.018520;1543678611.426806
-2244.253400;-4732.042900;0.018520;1543678611.534392
-2244.253400;-4732.042900;0.000000;1543678611.644053
-2244.253400;-4732.042900;0.000000;1543678611.774892
-2244.253400;-4732.042900;0.000000;1543678611.887963
-2244.253400;-4732.042900;0.000000;1543678611.988817
-2244.253400;-4732.042900;0.000000;1543678612.118546
-2244.253400;-4732.042900;0.018520;1543678612.241945
-2244.253400;-4732.042900;0.018520;1543678612.338163
-2244.253400;-4732.042900;0.000000;1543678612.434155
-2244.253400;-4732.042900;0.000000;1543678612.543817
-2244.253400;-4732.042900;0.000000;1543678612.682440
-2244.253400;-4732.042900;0.000000;1543678612.786519
-2244.253400;-4732.042900;0.018520;1543678612.890032
-2244.253400;-4732.042900;0.018520;1543678612.990030
-2244.253400;-4732.042900;0.018520;1543678613.110103
-2244.253400;-4732.042900;0.018520;1543678613.194563
-2244.253400;-4732.042900;0.018520;1543678613.303147
-2244.253400;-4732.042900;0.018520;1543678613.410530
-2244.253400;-4732.042900;0.018520;1543678613.511675
-2244.253400;-4732.042900;0.018520;1543678613.634576
-2244.253400;-4732.042900;0.018520;1543678613.736152
-2244.253400;-4732.042900;0.018520;1543678613.840476
-2244.253400;-4732.042900;0.018520;1543678613.940471
-2244.253400;-4732.042900;0.018520;1543678614.046531
-2244.253400;-4732.042900;0.018520;1543678614.154417
-2244.253400;-4732.042900;0.018520;1543678614.273568
-2244.253400;-4732.042900;0.018520;1543678614.398722
-2244.253400;-4732.042900;0.018520;1543678614.538411
-2244.253400;-4732.042900;0.000000;1543678614.617223
-2244.253400;-4732.042900;0.000000;1543678614.738195
-2244.253400;-4732.042900;0.000000;1543678614.829293
-2244.253400;-4732.042900;0.000000;1543678614.950136
-2244.253400;-4732.042900;0.000000;1543678615.054356
-2244.253400;-4732.042900;0.000000;1543678615.164988
-2244.253400;-4732.042900;0.000000;1543678615.278360
-2244.253400;-4732.042900;0.000000;1543678615.384980
-2244.253400;-4732.042900;0.018520;1543678615.489420
-2244.253400;-4732.042900;0.018520;1543678615.592738
-2244.253400;-4732.042900;0.018520;1543678615.704955
-2244.253400;-4732.042900;0.000000;1543678615.822320
-2244.253400;-4732.042900;0.000000;1543678615.945175
-2244.253400;-4732.042900;0.000000;1543678616.062277
-2244.253400;-4732.042900;0.000000;1543678616.148508
-2244.253400;-4732.042900;0.037040;1543678616.249366
-2244.253400;-4732.042900;0.037040;1543678616.360606
-2244.253400;-4732.042900;0.018520;1543678616.460523
-2244.253400;-4732.042900;0.018520;1543678616.585220
-2244.253400;-4732.042900;0.018520;1543678616.693331
-2244.253400;-4732.042900;0.018520;1543678616.793626
-2244.253400;-4732.042900;0.018520;1543678616.877362
-2244.253400;-4732.042900;0.018520;1543678616.978459
-2244.253400;-4732.042900;0.018520;1543678617.084167
-2244.253400;-4732.042900;0.018520;1543678617.210698
-2244.253400;-4732.042900;0.018520;1543678617.321447
-2244.253400;-4732.042900;0.018520;1543678617.436513
-2244.253400;-4732.042900;0.018520;1543678617.570427
-2244.253400;-4732.042900;0.000000;1543678617.674236
-2244.253400;-4732.042900;0.000000;1543678617.812869
-2244.253400;-4732.042900;0.055560;1543678617.897605
-2244.253400;-4732.042900;0.055560;1543678617.988217
-2244.253400;-4732.042900;0.222240;1543678618.094311
-2244.253400;-4732.042900;0.222240;1543678618.210377
-2244.253400;-4732.042900;0.314840;1543678618.317708
-2244.253400;-4732.042900;0.314840;1543678618.430298
-2244.253400;-4732.042900;1.018600;1543678618.555565
-2244.253400;-4732.043000;5.852320;1543678618.655999
-2244.253400;-4732.043000;5.852320;1543678618.776535
-2244.253300;-4732.043100;7.611720;1543678618.870767
-2244.253300;-4732.043100;7.611720;1543678618.978805
-2244.253100;-4732.043300;9.093320;1543678619.106759
-2244.252900;-4732.043500;10.593440;1543678619.235831
-2244.252900;-4732.043500;10.593440;1543678619.334725
-2244.252600;-4732.043700;11.741680;1543678619.444221
-2244.252600;-4732.043700;11.741680;1543678619.561764
-2244.252300;-4732.044000;12.593600;1543678619.661783
-2244.252300;-4732.044000;12.593600;1543678619.762172
-2244.252000;-4732.044200;13.945560;1543678619.879040
-2244.252000;-4732.044200;13.945560;1543678620.006385
-2244.251700;-4732.044500;14.667840;1543678620.122298
-2244.251700;-4732.044500;14.667840;1543678620.223085
-2244.251300;-4732.044800;15.630880;1543678620.308141
-2244.250900;-4732.045200;16.742080;1543678620.430096
-2244.250900;-4732.045200;16.742080;1543678620.532337
-2244.250900;-4732.045200;16.742080;1543678620.624442
-2244.250500;-4732.045500;17.408800;1543678620.754200
-2244.250500;-4732.045500;17.408800;1543678620.847036
-2244.250100;-4732.045800;17.964400;1543678620.965760
-2244.249600;-4732.046200;18.760760;1543678621.070940
-2244.249600;-4732.046200;18.760760;1543678621.198321
-2244.249200;-4732.046600;19.149680;1543678621.338422
-2244.248700;-4732.046900;19.834920;1543678621.435307
-2244.248700;-4732.046900;19.834920;1543678621.522335
-2244.248700;-4732.046900;19.834920;1543678621.645261
-2244.248200;-4732.047300;20.186800;1543678621.754155
-2244.247700;-4732.047700;21.038720;1543678621.867578
-2244.247700;-4732.047700;21.038720;1543678621.976693
-2244.247200;-4732.048100;21.557280;1543678622.093424
-2244.247200;-4732.048100;21.557280;1543678622.193377
-2244.246600;-4732.048500;22.075840;1543678622.298118
-2244.246600;-4732.048500;22.075840;1543678622.404655
-2244.246100;-4732.048900;22.149920;1543678622.504627
-2244.246100;-4732.048900;22.149920;1543678622.606743
-2244.245600;-4732.049400;22.001760;1543678622.707157
-2244.245600;-4732.049400;22.001760;1543678622.829946
-2244.245100;-4732.049800;21.168360;1543678622.912510
-2244.244500;-4732.050200;20.390520;1543678623.026180
-2244.244500;-4732.050200;20.390520;1543678623.121261
-2244.244500;-4732.050200;20.390520;1543678623.230286
-2244.244000;-4732.050500;20.260880;1543678623.336933
-2244.243500;-4732.050900;19.205240;1543678623.449921
-2244.243500;-4732.050900;19.205240;1543678623.576016
-2244.243000;-4732.051300;19.149680;1543678623.697297
-2244.243000;-4732.051300;19.149680;1543678623.823185
-2244.242600;-4732.051600;18.390360;1543678623.913248
-2244.242600;-4732.051600;18.390360;1543678624.017932
-2244.242100;-4732.052000;18.390360;1543678624.122035
-2244.241600;-4732.052300;17.908840;1543678624.234656
-2244.241600;-4732.052300;17.908840;1543678624.337952
-2244.241600;-4732.052300;17.908840;1543678624.438031
-2244.241200;-4732.052700;17.316200;1543678624.574106
-2244.240700;-4732.053100;16.945800;1543678624.683233
-2244.240700;-4732.053100;16.945800;1543678624.792087
-2244.240300;-4732.053400;16.445760;1543678624.918569
-2244.240300;-4732.053400;16.445760;1543678624.998209
-2244.239800;-4732.053700;15.945720;1543678625.110579
-2244.239800;-4732.053700;15.945720;1543678625.218485
-2244.239400;-4732.054000;15.853120;1543678625.339648
-2244.239400;-4732.054000;15.853120;1543678625.436928
-2244.239000;-4732.054300;15.167880;1543678625.566264
-2244.238600;-4732.054600;15.038240;1543678625.657250
-2244.238600;-4732.054600;15.038240;1543678625.781190
-2244.238200;-4732.054900;14.315960;1543678625.881199
-2244.238200;-4732.054900;14.315960;1543678625.987903
-2244.237900;-4732.055200;14.334480;1543678626.103666
-2244.237900;-4732.055200;14.334480;1543678626.214914
-2244.237500;-4732.055500;13.519600;1543678626.315556
-2244.237500;-4732.055500;13.519600;1543678626.417802
-2244.237200;-4732.055700;13.408480;1543678626.525508
-2244.236900;-4732.056000;12.723240;1543678626.640050
-2244.236900;-4732.056000;12.723240;1543678626.764399
-2244.236600;-4732.056300;12.038000;1543678626.846394
-2244.236600;-4732.056300;12.038000;1543678626.952515
-2244.236300;-4732.056600;11.630560;1543678627.059855
-2244.236300;-4732.056600;11.630560;1543678627.161155
-2244.236000;-4732.056800;11.037920;1543678627.274475
-2244.236000;-4732.056800;11.037920;1543678627.402606
-2244.235800;-4732.057000;10.556400;1543678627.528768
-2244.235800;-4732.057000;10.556400;1543678627.629378
-2244.235600;-4732.057200;9.222960;1543678627.751317
-2244.235400;-4732.057500;7.778400;1543678627.853539
-2244.235400;-4732.057500;7.778400;1543678627.964370
-2244.235200;-4732.057600;6.537560;1543678628.064362
-2244.235200;-4732.057600;6.537560;1543678628.188253
-2244.235100;-4732.057800;5.815280;1543678628.299512
-2244.235100;-4732.057800;5.815280;1543678628.419573
-2244.235000;-4732.057900;4.667040;1543678628.548282
-2244.234900;-4732.058000;3.426200;1543678628.638749
-2244.234900;-4732.058000;3.426200;1543678628.749377
-2244.234900;-4732.058100;2.222400;1543678628.850946
-2244.234900;-4732.058100;2.222400;1543678628.988348
-2244.234800;-4732.058200;1.314920;1543678629.066590
-2244.234800;-4732.058200;1.314920;1543678629.200931
-2244.234800;-4732.058200;0.111120;1543678629.280155
-2244.234800;-4732.058200;0.111120;1543678629.390184
-2244.234800;-4732.058200;0.074080;1543678629.492963
-2244.234800;-4732.058200;0.074080;1543678629.599183
-2244.234800;-4732.058200;0.074080;1543678629.707528
-2244.234800;-4732.058200;0.074080;1543678629.809621
-2244.234800;-4732.058200;0.092600;1543678629.925839
-2244.234800;-4732.058200;0.092600;1543678630.038689
-2244.234800;-4732.058200;0.111120;1543678630.111464
-2244.234800;-4732.058200;0.111120;1543678630.212962
-2244.234800;-4732.058200;0.074080;1543678630.338209
-2244.234800;-4732.058200;0.074080;1543678630.418186
-2244.234800;-4732.058200;0.092600;1543678630.525686
-2244.234800;-4732.058200;0.092600;1543678630.656906
-2244.234800;-4732.058200;0.092600;1543678630.778292
-2244.234800;-4732.058200;0.074080;1543678630.878253
-2244.234800;-4732.058200;0.074080;1543678630.998279
-2244.234800;-4732.058200;0.074080;1543678631.087856
-2244.234800;-4732.058200;0.074080;1543678631.214444
-2244.234800;-4732.058200;0.055560;1543678631.300655
-2244.234800;-4732.058200;0.055560;1543678631.401945
-2244.234800;-4732.058200;0.055560;1543678631.526514
-2244.234800;-4732.058200;0.037040;1543678631.630584
-2244.234800;-4732.058200;0.037040;1543678631.736789
-2244.234800;-4732.058200;0.037040;1543678631.840327
-2244.234800;-4732.058200;0.037040;1543678631.922559
-2244.234800;-4732.058200;0.092600;1543678632.029007
-2244.234800;-4732.058200;0.092600;1543678632.129675
-2244.234800;-4732.058200;0.092600;1543678632.240539
-2244.234800;-4732.058200;0.074080;1543678632.339847
-2244.234800;-4732.058200;0.055560;1543678632.442451
-2244.234800;-4732.058200;0.055560;1543678632.562223
-2244.234800;-4732.058200;0.111120;1543678632.662692
-2244.234800;-4732.058200;0.111120;1543678632.780604
-2244.234800;-4732.058200;0.166680;1543678632.880304
-2244.234800;-4732.058200;0.166680;1543678632.980629
-2244.234800;-4732.058200;0.018520;1543678633.106317
-2244.234800;-4732.058200;0.018520;1543678633.184372
-2244.234800;-4732.058200;0.111120;1543678633.298406
-2244.234800;-4732.058200;0.111120;1543678633.419855
-2244.234800;-4732.058200;0.129640;1543678633.520729
-2244.234800;-4732.058200;0.129640;1543678633.626557
-2244.234800;-4732.058200;0.092600;1543678633.743624
-2244.234800;-4732.058200;0.148160;1543678633.870399
-2244.234800;-4732.058200;0.148160;1543678633.962465
-2244.234800;-4732.058200;0.074080;1543678634.062504
-2244.234800;-4732.058200;0.074080;1543678634.170480
-2244.234800;-4732.058200;0.055560;1543678634.294302
-2244.234800;-4732.058200;0.055560;1543678634.380169
-2244.234800;-4732.058200;0.092600;1543678634.493136
-2244.234800;-4732.058200;0.092600;1543678634.611173
-2244.234800;-4732.058200;0.092600;1543678634.742662
-2244.234900;-4732.058200;0.092600;1543678634.838300
-2244.234900;-4732.058200;0.111120;1543678634.938296
-2244.234900;-4732.058200;0.148160;1543678635.058471
-2244.234900;-4732.058200;0.148160;1543678635.177696
-2244.234900;-4732.058200;0.092600;1543678635.302850
-2244.234900;-4732.058200;0.092600;1543678635.418219
-2244.234900;-4732.058200;0.074080;1543678635.526194
-2244.234900;-4732.058200;0.074080;1543678635.626300
-2244.234900;-4732.058200;0.092600;1543678635.743195
-2244.234900;-4732.058200;0.092600;1543678635.842893
-2244.234900;-4732.058200;0.111120;1543678635.942925
-2244.234900;-4732.058200;0.074080;1543678636.057009
-2244.234900;-4732.058200;0.074080;1543678636.191341
-2244.234900;-4732.058200;0.074080;1543678636.300498
-2244.234900;-4732.058200;0.074080;1543678636.416408
-2244.234900;-4732.058200;0.055560;1543678636.513967
-2244.234900;-4732.058200;0.055560;1543678636.611472
-2244.234900;-4732.058200;0.092600;1543678636.744020
-2244.234900;-4732.058200;0.074080;1543678636.860549
-2244.234900;-4732.058200;0.074080;1543678636.982861
-2244.234900;-4732.058200;0.055560;1543678637.066374
-2244.234900;-4732.058200;0.055560;1543678637.174636
-2244.234900;-4732.058200;0.111120;1543678637.286919
-2244.234900;-4732.058200;0.111120;1543678637.388052
-2244.234900;-4732.058200;0.074080;1543678637.488047
-2244.234900;-4732.058200;0.074080;1543678637.616776
-2244.234900;-4732.058200;0.111120;1543678637.742347
-2244.234900;-4732.058200;0.111120;1543678637.850250
-2244.234900;-4732.058200;0.111120;1543678637.931484
-2244.234900;-4732.058200;0.111120;1543678638.034765
-2244.234900;-4732.058200;0.037040;1543678638.145833
-2244.234900;-4732.058200;0.055560;1543678638.262489
-2244.234900;-4732.058200;0.055560;1543678638.357956
-2244.234900;-4732.058200;0.074080;1543678638.469655
-2244.234900;-4732.058200;0.074080;1543678638.577989
-2244.234900;-4732.058200;0.092600;1543678638.708649
-2244.234900;-4732.058200;0.092600;1543678638.796264
-2244.234900;-4732.058200;0.074080;1543678638.913031
-2244.234900;-4732.058200;0.074080;1543678639.002710
-2244.234900;-4732.058200;0.037040;1543678639.108371
-2244.234900;-4732.058200;0.037040;1543678639.222491
-2244.234900;-4732.058200;0.055560;1543678639.348440
-2244.234900;-4732.058200;0.092600;1543678639.470318
-2244.234900;-4732.058200;0.092600;1543678639.550240
-2244.234900;-4732.058200;0.055560;1543678639.655821
-2244.234900;-4732.058200;0.055560;1543678639.793328
-2244.234900;-4732.058200;0.055560;1543678639.858044
-2244.234900;-4732.058200;0.055560;1543678639.958428
-2244.234900;-4732.058200;0.055560;1543678640.074903
-2244.234900;-4732.058200;0.055560;1543678640.188472
-2244.234900;-4732.058200;0.074080;1543678640.294606
-2244.234900;-4732.058200;0.074080;1543678640.398312
-2244.234900;-4732.058200;0.037040;1543678640.534234
-2244.234900;-4732.058200;0.037040;1543678640.656595
-2244.234900;-4732.058200;0.055560;1543678640.735189
-2244.234900;-4732.058200;0.074080;1543678640.835350
-2244.234900;-4732.058200;0.074080;1543678640.941963
-2244.234900;-4732.058200;0.037040;1543678641.070286
-2244.234900;-4732.058200;0.037040;1543678641.166504
-2244.234900;-4732.058200;0.055560;1543678641.263290
-2244.234900;-4732.058200;0.055560;1543678641.361763
-2244.234900;-4732.058200;0.018520;1543678641.475739
-2244.234900;-4732.058200;0.018520;1543678641.575939
-2244.234900;-4732.058200;0.037040;1543678641.692069
-2244.234900;-4732.058200;0.037040;1543678641.792063
-2244.234900;-4732.058200;0.018520;1543678641.906069
-2244.234900;-4732.058200;0.018520;1543678642.042200
-2244.234900;-4732.058200;0.018520;1543678642.138023
-2244.234900;-4732.058200;0.018520;1543678642.231836
-2244.234900;-4732.058200;0.018520;1543678642.314815
-2244.234900;-4732.058200;0.018520;1543678642.438383
-2244.234900;-4732.058200;0.000000;1543678642.522545
-2244.234900;-4732.058200;0.018520;1543678642.638391
-2244.234900;-4732.058200;0.018520;1543678642.739755
-2244.234900;-4732.058200;0.000000;1543678642.841402
-2244.234900;-4732.058200;0.000000;1543678642.943047
-2244.234900;-4732.058200;0.018520;1543678643.049725
-2244.234900;-4732.058200;0.018520;1543678643.146507
-2244.234900;-4732.058200;0.018520;1543678643.252559
-2244.234900;-4732.058200;0.018520;1543678643.364187
-2244.234900;-4732.058200;0.000000;1543678643.478443
-2244.234900;-4732.058200;0.000000;1543678643.591780
-2244.234900;-4732.058200;0.000000;1543678643.706387
-2244.234900;-4732.058200;0.018520;1543678643.834829
-2244.234900;-4732.058200;0.018520;1543678643.962705
-2244.234900;-4732.058200;0.000000;1543678644.072340
-2244.234900;-4732.058200;0.000000;1543678644.198552
-2244.234900;-4732.058200;0.000000;1543678644.326731
-2244.234900;-4732.058200;0.000000;1543678644.403712
-2244.234900;-4732.058200;0.000000;1543678644.513179
-2244.234900;-4732.058200;0.000000;1543678644.618317
-2244.234900;-4732.058200;0.018520;1543678644.730191
-2244.234900;-4732.058200;0.018520;1543678644.827549
-2244.234900;-4732.058200;0.018520;1543678644.930457
-2244.234900;-4732.058200;0.000000;1543678645.050557
-2244.234900;-4732.058200;0.000000;1543678645.166193
-2244.234900;-4732.058200;0.000000;1543678645.267314
-2244.234900;-4732.058200;0.000000;1543678645.374402
-2244.234900;-4732.058200;0.000000;1543678645.474416
-2244.234900;-4732.058200;0.000000;1543678645.581672
-2244.234900;-4732.058200;0.000000;1543678645.694969
-2244.234900;-4732.058200;0.000000;1543678645.805049
-2244.234900;-4732.058200;0.000000;1543678645.914415
-2244.234900;-4732.058200;0.000000;1543678646.014367
-2244.234900;-4732.058200;0.000000;1543678646.131743
-2244.234900;-4732.058200;0.000000;1543678646.231738
-2244.234900;-4732.058200;0.000000;1543678646.332871
-2244.234900;-4732.058200;0.000000;1543678646.438282
-2244.234900;-4732.058200;0.000000;1543678646.562805
-2244.234900;-4732.058200;0.000000;1543678646.678076
-2244.234900;-4732.058200;0.000000;1543678646.790375
-2244.234900;-4732.058200;0.000000;1543678646.890401
-2244.234900;-4732.058200;0.000000;1543678647.000913
-2244.234900;-4732.058200;0.000000;1543678647.100922
-2244.234900;-4732.058200;0.000000;1543678647.218841
-2244.234900;-4732.058200;0.018520;1543678647.318800
-2244.234900;-4732.058200;0.000000;1543678647.433234
-2244.234900;-4732.058200;0.000000;1543678647.534299
-2244.234900;-4732.058200;0.000000;1543678647.622434
-2244.234900;-4732.058200;0.000000;1543678647.722440
-2244.234900;-4732.058200;0.000000;1543678647.822466
-2244.234900;-4732.058200;0.000000;1543678647.930020
-2244.234900;-4732.058200;0.000000;1543678648.030048
-2244.234900;-4732.058200;0.000000;1543678648.136833
-2244.234900;-4732.058200;0.000000;1543678648.254197
-2244.234900;-4732.058200;0.000000;1543678648.358349
-2244.234900;-4732.058200;0.000000;1543678648.479270
-2244.234900;-4732.058200;0.000000;1543678648.582049
-2244.234900;-4732.058200;0.000000;1543678648.683888
-2244.234900;-4732.058200;0.000000;1543678648.784125
-2244.234900;-4732.058200;0.000000;1543678648.885457
-2244.234900;-4732.058200;0.000000;1543678648.998291
-2244.234900;-4732.058200;0.000000;1543678649.099839
-2244.234900;-4732.058200;0.000000;1543678649.208586
-2244.234900;-4732.058200;0.000000;1543678649.311715
-2244.234900;-4732.058200;0.000000;1543678649.422404
-2244.234900;-4732.058200;0.000000;1543678649.534262
-2244.234900;-4732.058200;0.000000;1543678649.659531
-2244.234900;-4732.058200;0.000000;1543678649.774521
-2244.234900;-4732.058200;0.018520;1543678649.886497
-2244.234900;-4732.058200;0.018520;1543678649.986478
-2244.234900;-4732.058200;0.000000;1543678650.097759
-2244.234900;-4732.058200;0.000000;1543678650.233767
-2244.234900;-4732.058200;0.000000;1543678650.303437
-2244.234900;-4732.058200;0.000000;1543678650.403830
-2244.234900;-4732.058200;0.000000;1543678650.518268
-2244.234900;-4732.058200;0.000000;1543678650.622363
-2244.234900;-4732.058200;0.000000;1543678650.722409
-2244.234900;-4732.058200;0.018520;1543678650.830319
-2244.234900;-4732.058200;0.018520;1543678650.942444
-2244.234900;-4732.058200;0.018520;1543678651.043573
-2244.234900;-4732.058200;0.018520;1543678651.148067
-2244.234900;-4732.058200;0.000000;1543678651.249750
-2244.234900;-4732.058200;0.000000;1543678651.350734
-2244.234900;-4732.058200;0.000000;1543678651.466586
-2244.234900;-4732.058200;0.000000;1543678651.577172
-2244.234900;-4732.058200;0.000000;1543678651.684396
-2244.234900;-4732.058200;0.000000;1543678651.790605
-2244.234900;-4732.058200;0.000000;1543678651.915247
-2244.234900;-4732.058200;0.000000;1543678652.016055
-2244.234900;-4732.058200;0.000000;1543678652.152448
-2244.234900;-4732.058200;0.000000;1543678652.230660
-2244.234900;-4732.058200;0.018520;1543678652.355940
-2244.234900;-4732.058200;0.000000;1543678652.458541
-2244.234900;-4732.058200;0.000000;1543678652.594560
-2244.234900;-4732.058200;0.000000;1543678652.693254
-2244.234900;-4732.058200;0.000000;1543678652.782415
-2244.234900;-4732.058200;0.018520;1543678652.898825
-2244.234900;-4732.058200;0.018520;1543678653.014402
-2244.234900;-4732.058200;0.018520;1543678653.153015
-2244.234900;-4732.058200;0.018520;1543678653.238822
-2244.234900;-4732.058200;0.018520;1543678653.342224
-2244.234900;-4732.058200;0.018520;1543678653.464842
-2244.234900;-4732.058200;0.018520;1543678653.590972
-2244.234900;-4732.058200;0.018520;1543678653.704207
-2244.234900;-4732.058200;0.018520;1543678653.784881
-2244.234900;-4732.058200;0.018520;1543678653.898521
-2244.234900;-4732.058200;0.000000;1543678654.020585
-2244.234900;-4732.058200;0.000000;1543678654.146428
